name,address,city,zip_code,country,phone,additional_phone,email,website,facebook,instagram,category,score,ratings,opening_hours,is_temporarily_closed,is_permanently_closed,lat,lng,url,description,price,menu,booking_link,popular_times,special_category,has_owner,about,poi
Sushi Yoshida Restaurant Paris,"64 Rue Didot, 75014 Paris, France",Paris,75014,France,+33145435695,,,https://www.sushiyoshida.fr/,,,"Japanese restaurant, Asian restaurant, Authentic Japanese restaurant, Delivery Restaurant, Sushi restaurant, Sushi takeaway",4,202,"Thursday 11:30 AM–3 PM 6 PM–2 AM, Friday 11:30 AM–3 PM 6 PM–2 AM, Saturday 12 PM–2 AM, Sunday 12 PM–2 AM, Monday 6 PM–2 AM, Tuesday 11:30 AM–3 PM 6 PM–2 AM, Wednesday 11:30 AM–3 PM 6 PM–2 AM",False,False,48.8294588,2.3175394,https://www.google.com/maps/place/Sushi%2BYoshida%2BRestaurant%2BParis/data=!4m6!3m5!1s0x47e6704ce4e05995:0x32cc2cca34115d55!8m2!3d48.82946!4d2.31754!19sChIJlVng5Exw5kcRVV0RNMoszDI?authuser=0&hl=en&rclk=1,,,,,,,True,,
Le Clarence,"31 Av. Franklin Delano Roosevelt, 75008 Paris, France",Paris,75008,France,+33182821010,,,http://www.le-clarence.paris/,,,Fine dining restaurant,4.7,682,"Friday 12:30–1:30 PM 7:30–9 PM, Saturday 12:30–1:30 PM 7:30–9 PM, Sunday Closed, Monday Closed, Tuesday Closed, Wednesday 12:30–1:30 PM 7:30–9 PM, Thursday 12:30–1:30 PM 7:30–9 PM",False,False,48.8674268,2.3097738999999997,https://www.google.com/maps/place/Le%2BClarence/data=!4m6!3m5!1s0x47e66fc531bc921f:0xa4dc0035fb67b21e!8m2!3d48.86743!4d2.30977!19sChIJH5K8McVv5kcRHrJn-zUA3KQ?authuser=0&hl=en&rclk=1,Regal option with an old-world ambiance featuring elevated classics & a wine cellar.,Very expensive,,,,,True,,
Le Châteaubriand,"129 Ave Parmentier, 75011 Paris, France",Paris,75011,France,+33143574595,,,http://www.lechateaubriand.net/,,,"French restaurant, Fine dining restaurant, Restaurant",4.4,845,"Friday 7–10:30 PM, Saturday 12–2 PM 7–10:30 PM, Sunday Closed, Monday Closed, Tuesday Closed, Wednesday 7–10:30 PM, Thursday 7–10:30 PM",False,False,48.8693317,2.3713093,https://www.google.com/maps/place/Le%2BCh%C3%A2teaubriand/data=!4m6!3m5!1s0x47e66de3b68ef821:0xe34a840cf90c8b8!8m2!3d48.86933!4d2.37131!19sChIJIfiOtuNt5kcRuMiQz0CoNA4?authuser=0&hl=en&rclk=1,"Inventive fine dining menus with wine pairings, in a simple, high-ceilinged brasserie setting.",Expensive,,,,,True,,
Le 27 Gourmand,"27 Bd des Batignolles, 75008 Paris, France",Paris,75008,France,+33652109721,,,http://le27gourmand.eatbu.com/,,,"French restaurant, Modern French restaurant, Southwest France restaurant",4.8,1259,"Friday 7–11 PM, Saturday 7–11 PM, Sunday Closed, Monday 7–11 PM, Tuesday 7–11 PM, Wednesday 7–11 PM, Thursday 7–11 PM",False,False,48.882624199999995,2.3240317999999998,https://www.google.com/maps/place/Le%2B27%2BGourmand/data=!4m6!3m5!1s0x47e66fb34d1d3077:0xdce41876c7b677bb!8m2!3d48.88262!4d2.32403!19sChIJdzAdTbNv5kcRu3e2x3YY5Nw?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://reservation.dish.co/widget/hydra-0011i000002k9w2AAA,,,True,,
Le Petit Prince de Paris,"12 Rue de Lanneau, 75005 Paris, France",Paris,75005,France,+33143547726,,,https://www.lepetitprincedeparis.fr/,,,"Fine dining restaurant, Bar & grill, Family restaurant, French restaurant, Restaurant",4.1,784,"Friday 7:30 PM–12 AM, Saturday 7:30 PM–12:30 AM, Sunday Closed, Monday 7:30 PM–12 AM, Tuesday 7:30 PM–12 AM, Wednesday 7:30 PM–12 AM, Thursday 7:30 PM–12 AM",False,False,48.848434,2.3465274,https://www.google.com/maps/place/Le%2BPetit%2BPrince%2Bde%2BParis/data=!4m6!3m5!1s0x47e671e7ab171bb1:0x56afe1674a74f344!8m2!3d48.84843!4d2.34653!19sChIJsRsXq-dx5kcRRPN0Smfhr1Y?authuser=0&hl=en&rclk=1,"Cozy restaurant with whimsical decor, making refined French dishes incorporating high-end products.",Moderately expensive,,,,,True,,
Alfred,"8 Rue du Mont Thabor, 75001 Paris, France",Paris,75001,France,+33140264627,,,http://alfred-paris.com/,,,French restaurant,4.6,455,"Friday 12–3 PM 7:30–11 PM, Saturday 12–3 PM 7:30–11 PM, Sunday Closed, Monday Closed, Tuesday 12–3 PM 7:30–11 PM, Wednesday 12–3 PM 7:30–11 PM, Thursday 12–3 PM 7:30–11 PM",False,False,48.865622599999995,2.3291059,https://www.google.com/maps/place/Alfred/data=!4m6!3m5!1s0x47e66f2836fbefc5:0x9e125ad740ab576c!8m2!3d48.86562!4d2.32911!19sChIJxe_7Nihv5kcRbFerQNdaEp4?authuser=0&hl=en&rclk=1,,,,https://thefork.fr/restaurant/alfred-paris-r743703?cc=18174-54f&rwg_token=AAiGsob3bJ07VC2EqAKaqPMCbysXILl5hzk0Ni4FX7S-0fN-nc-cxlFQAll0qnS5gS94R_C4A8olmP_CyFc_K98h-aNIqJt0sdtd9EHdxSidiuvBzRnjDLM%3D,,,True,,
TranTranZai,"3 Rue de l'École Polytechnique, 75005 Paris, France",Paris,75005,France,+33171265695,,,http://www.trantranzai.fr/,,,"Mandarin restaurant, Noodle shop",4.5,1632,"Friday 12–3 PM 6:30–10:30 PM, Saturday 12–3 PM 6:30–10:30 PM, Sunday 12–3 PM 6:30–10:30 PM, Monday 12–3 PM 6:30–10:30 PM, Tuesday 12–3 PM 6:30–10:30 PM, Wednesday 12–3 PM 6:30–10:30 PM, Thursday 12–3 PM 6:30–10:30 PM",False,False,48.847434299999996,2.3480187,https://www.google.com/maps/place/TranTranZai/data=!4m6!3m5!1s0x47e6713b2cb4950f:0xd8eab8c5f5627884!8m2!3d48.84743!4d2.34802!19sChIJD5W0LDtx5kcRhHhi9cW46tg?authuser=0&hl=en&rclk=1,Homemade Sichuan spicy noodle & dumpling dishes in a buzzy cafe decked out in modern Chinese art.,Inexpensive,,,,,True,,
Chez Pippo,"31 Av. de la Bourdonnais, 75007 Paris, France",Paris,75007,France,+33173705450,,,https://www.chezpippo.com/fr,,,"Italian restaurant, Pizza restaurant",4.6,4346,"Friday 12–11 PM, Saturday 12–11 PM, Sunday 12–11 PM, Monday 12–11 PM, Tuesday 12–11 PM, Wednesday 12–11 PM, Thursday 12–11 PM",False,False,48.858854099999995,2.2986011,https://www.google.com/maps/place/Chez%2BPippo/data=!4m6!3m5!1s0x47e66fe068e37ac3:0x7ac578f6b35fb72a!8m2!3d48.85885!4d2.2986!19sChIJw3rjaOBv5kcRKrdfs_Z4xXo?authuser=0&hl=en&rclk=1,"Pasta, risotto & thin-crust pizzas, plus daily specials, at a cozy trattoria with sidewalk tables.",Moderately expensive,,https://chezpippo.com/fr/booking,,,True,,
La Petite Tour,"11 Rue de la Tour, 75116 Paris, France",Paris,75116,France,+33145200931,,,https://lapetitetour.restaurant/,,,"French restaurant, Wine bar",4.7,622,"Friday 12–2 PM 7–10 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7–10 PM, Tuesday 12–2 PM 7–10 PM, Wednesday 12–2 PM 7–10 PM, Thursday 12–2 PM 7–10 PM",False,False,48.859136299999996,2.2831409,https://www.google.com/maps/place/La%2BPetite%2BTour/data=!4m6!3m5!1s0x47e66ffd950e464f:0x748af3d22508c173!8m2!3d48.85914!4d2.28314!19sChIJT0YOlf1v5kcRc8EIJdLzinQ?authuser=0&hl=en&rclk=1,"Refined bistronomic restaurant serving seasonal cuisine, plus organic & biodynamic wines.",Expensive,,,,,True,,
Shabour,"19 Rue Saint-Sauveur, 75002 Paris, France",Paris,75002,France,+33695163287,,,https://www.restaurantshabour.com/,,,"Fine dining restaurant, Restaurant",4.7,704,"Friday 12–2 PM 7–10:30 PM, Saturday 12–2 PM 7–10:30 PM, Sunday Closed, Monday 7–10:30 PM, Tuesday 7–10:30 PM, Wednesday 7–10:30 PM, Thursday 7–10:30 PM",False,False,48.8659211,2.3490667999999997,https://www.google.com/maps/place/Shabour/data=!4m6!3m5!1s0x47e66f79e8a7e6cd:0x28bf12d55b1739f6!8m2!3d48.86592!4d2.34907!19sChIJzean6Hlv5kcR9jkXW9USvyg?authuser=0&hl=en&rclk=1,"Imaginative Jerusalem-inspired tasting menu & wines served in a cozy, industrial restaurant.",Very expensive,,https://www.restaurantshabour.com/,,,True,,
Maison,"3 Rue Saint-Hubert, 75011 Paris, France",Paris,75011,France,+33143386195,,,http://www.maison-sota.com/,,,Restaurant,4.6,254,"Friday 12:30–1:30 PM 7:30–9 PM, Saturday 12:30–1:30 PM 7:30–9 PM, Sunday 12:30–1:30 PM, Monday Closed, Tuesday Closed, Wednesday 7:30–9 PM, Thursday 12:30–1:30 PM 7:30–9 PM",False,False,48.8637982,2.3791662,https://www.google.com/maps/place/Maison/data=!4m6!3m5!1s0x47e66db0fa3acdc1:0xdd7150d296d1d358!8m2!3d48.8638!4d2.37917!19sChIJwc06-rBt5kcRWNPRltJQcd0?authuser=0&hl=en&rclk=1,Stylish fine-dining restaurant by renowned chef Sota Atsumi with tasting menus & an open kitchen.,,,https://bookings.zenchef.com/results?rid=357783&pid=1001&lang=en,,,True,,
Café de Paris,"3 Rue de l'Échelle, 75001 Paris, France",Paris,75001,France,+33142608426,,,http://www.cafe-de-paris-1er.fr/,,,"French restaurant, Bar, Restaurant, Brasserie",3.6,1110,"Friday 8 AM–12 AM, Saturday 8 AM–12 AM, Sunday 8 AM–12 AM, Monday 8 AM–12 AM, Tuesday 8 AM–12 AM, Wednesday 8 AM–12 AM, Thursday 8 AM–12 AM",False,False,48.8636397,2.3338303,https://www.google.com/maps/place/Caf%C3%A9%2Bde%2BParis/data=!4m6!3m5!1s0x47e66e2f7de70e61:0xd47353b5fb12d8d4!8m2!3d48.86364!4d2.33383!19sChIJYQ7nfS9u5kcR1NgS-7VTc9Q?authuser=0&hl=en&rclk=1,"Escargots, foie gras & tartare, plus breakfast & crêpes, at a cozy, classically styled brasserie.",Moderately expensive,,,,,True,,
Bonne Aventure,"59 Rue des Rosiers, 93400 Saint-Ouen-sur-Seine, France",Saint-Ouen-sur-Seine,93400,France,+33149480969,,,https://www.bonneaventure.fr/,,,"Restaurant, Wine cellar",4.7,422,"Friday 12–3 PM 7 PM–12 AM, Saturday 12–3 PM 7 PM–12 AM, Sunday 12–3 PM, Monday 12–3 PM, Tuesday 12–3 PM, Wednesday Closed, Thursday 12–3 PM 7 PM–12 AM",False,False,48.9042537,2.3390578,https://www.google.com/maps/place/Bonne%2BAventure/data=!4m6!3m5!1s0x47e66faf0bb04959:0xae37d24029def443!8m2!3d48.90425!4d2.33906!19sChIJWUmwC69v5kcRQ_TeKUDSN64?authuser=0&hl=en&rclk=1,,,,,,,True,,
Oktobre,"25 Rue des Grands Augustins, 75006 Paris, France",Paris,75006,France,+33146330085,,,http://www.oktobre.fr/,,,French restaurant,4.8,1089,"Friday 12:15–1:45 PM 7:15–9:45 PM, Saturday 12:15–1:45 PM 7:15–9:45 PM, Sunday Closed, Monday Closed, Tuesday 12:15–1:45 PM 7:15–9:45 PM, Wednesday 12:15–1:45 PM 7:15–9:45 PM, Thursday 12:15–1:45 PM 7:15–9:45 PM",False,False,48.853750899999994,2.3404344999999998,https://www.google.com/maps/place/Oktobre/data=!4m6!3m5!1s0x47e671dee23f862f:0x23a68ed2cdce0169!8m2!3d48.85375!4d2.34043!19sChIJL4Y_4t5x5kcRaQHOzdKOpiM?authuser=0&hl=en&rclk=1,Tranquil restaurant with a contemporary-art ambiance serving French dishes with Asian accents.,Expensive,,https://bookings.zenchef.com/results?rid=350084&pid=1001,,,True,,
Le Restaurant Le V,"25 Rue Vernet, 75008 Paris, France",Paris,75008,France,+33144319800,,,https://www.hotelvernet-paris.com/restaurants-bar,,,"French restaurant, Bar, Fine dining restaurant",4.4,106,"Friday 7–10:30 AM 12:30–2 PM 7:30–9 PM, Saturday Closed, Sunday Closed, Monday 7–10:30 AM 12:30–2 PM 7:30–9 PM, Tuesday 7–10:30 AM 12:30–2 PM 7:30–9 PM, Wednesday 7–10:30 AM 12:30–2 PM 7:30–9 PM, Thursday 7–10:30 AM 12:30–2 PM 7:30–9 PM",False,False,48.871916,2.297886,https://www.google.com/maps/place/Le%2BRestaurant%2BLe%2BV/data=!4m6!3m5!1s0x47e66fe978e141a5:0x255240e0f51c8a5c!8m2!3d48.87192!4d2.29789!19sChIJpUHheOlv5kcRXIoc9eBAUiU?authuser=0&hl=en&rclk=1,This luxe French restaurant boasts an ornate stained-glass dome ceiling designed by Gustave Eiffel.,,,https://thefork.fr/restaurant/le-v-hotel-vernet-r35738?cc=18174-54f&rwg_token=AAiGsobHNKfZG9H61ZRH_GOrXts04dDiYxJi25mtXR0wdnVqEmhK790uJrqds0l9T5OZhDgImy172DftgMEnMTJBPo8PXfwvGoMwZIAkY3I3cpM70wX61es%3D,,,True,,
Le Bon Georges,"45 Rue Saint-Georges, 75009 Paris, France",Paris,75009,France,+33148784030,,,http://www.lebongeorges.paris/,,,Restaurant,4.5,2004,"Friday 12–2:30 PM 7–10:30 PM, Saturday 12–2:30 PM 7–10:30 PM, Sunday 12–2:30 PM 7–10:30 PM, Monday 12–2:30 PM 7–10:30 PM, Tuesday 12–2:30 PM 7–10:30 PM, Wednesday 12–2:30 PM 7–10:30 PM, Thursday 12–2:30 PM 7–10:30 PM",False,False,48.877675599999996,2.3371619,https://www.google.com/maps/place/Le%2BBon%2BGeorges/data=!4m6!3m5!1s0x47e66e4798591ff1:0xebdac360e6d75e26!8m2!3d48.87768!4d2.33716!19sChIJ8R9ZmEdu5kcRJl7X5mDD2us?authuser=0&hl=en&rclk=1,"Classic Parisian bistro with a chalkboard menu of daily dishes with seasonal produce, plus a long wine list.",Moderately expensive,,,,,True,,
Origines,"6 Rue de Ponthieu, 75008 Paris, France",Paris,75008,France,+33986416304,,,http://www.origines-restaurant.com/,,,"Haute French restaurant, French restaurant, Lunch restaurant, Restaurant",4.9,776,"Friday 12:15–1:45 PM 7:30–9:45 PM, Saturday Closed, Sunday Closed, Monday 12:15–1:45 PM 7:30–9:45 PM, Tuesday 12:15–1:45 PM 7:30–9:45 PM, Wednesday 12:15–1:45 PM 7:30–9:45 PM, Thursday 12:15–1:45 PM 7:30–9:45 PM",False,False,48.8702721,2.311283,https://www.google.com/maps/place/Origines/data=!4m6!3m5!1s0x47e66f86a9b9f7f5:0x43b871b66cb34e99!8m2!3d48.87027!4d2.31128!19sChIJ9fe5qYZv5kcRmU6zbLZxuEM?authuser=0&hl=en&rclk=1,"A changing menu of inventive contemporary French dishes in a classically stylish, blue-toned space.",,,https://reservations.zenchef.com/?rid=352564&pid=1001,,,True,,
Monsieur Poirot,"23 Rue Sedaine, 75011 Paris, France",Paris,75011,France,+33148067697,,,https://www.canva.com/design/DAGgJElKwZA/KqMQMMoCEMvslFEboM0qWQ/view,,,"French restaurant, European restaurant, Modern French restaurant, Wine cellar",4.6,490,"Friday 12–3 PM 7 PM–12 AM, Saturday 12–3 PM 7 PM–12 AM, Sunday Closed, Monday Closed, Tuesday 12–3 PM 7 PM–12 AM, Wednesday 12–3 PM 7 PM–12 AM, Thursday 12–3 PM 7 PM–12 AM",False,False,48.856459,2.373366,https://www.google.com/maps/place/Monsieur%2BPoirot/data=!4m6!3m5!1s0x47e66df8ba429323:0x2acd2da515d82013!8m2!3d48.85646!4d2.37337!19sChIJI5NCuvht5kcREyDYFaUtzSo?authuser=0&hl=en&rclk=1,,Moderately expensive,,https://mr-poirot-paris11.my.canva.site/,,,True,,
La Réserve Du Terroir - Restaurant Paris 4,"13 R. Quincampoix, 75004 Paris, France",Paris,75004,France,+33147075514,,,https://www.lareserveduterroir.com/,,,"Restaurant, French restaurant, Traditional restaurant, Wine bar",4.6,1201,"Friday 5 PM–12 AM, Saturday 5 PM–12 AM, Sunday 5 PM–12 AM, Monday Closed, Tuesday 5 PM–12 AM, Wednesday 5 PM–12 AM, Thursday 5 PM–12 AM",False,False,48.859702999999996,2.349799,https://www.google.com/maps/place/La%2BR%C3%A9serve%2BDu%2BTerroir%2B-%2BRestaurant%2BParis%2B4/data=!4m6!3m5!1s0x47e66f64d0be1a93:0x56e67fd92d9bafe6!8m2!3d48.8597!4d2.3498!19sChIJkxq-0GRv5kcR5q-bLdl_5lY?authuser=0&hl=en&rclk=1,"Traditional bistro dishes like snail casserole & beef entrecote served in a warm, relaxed setting.",,,http://www.lareserveduterroir.com/,,,True,,
Bistrot Instinct,"19 Rue de Picardie, 75003 Paris, France",Paris,75003,France,+33142789306,,,http://instinct-paris.com/,,,French restaurant,4.9,1010,"Friday 12–2 PM 6:30–9:30 PM, Saturday 12–2 PM 6:30–9:30 PM, Sunday Closed, Monday 12–2 PM 6:30–9:30 PM, Tuesday 12–2 PM 6:30–9:30 PM, Wednesday 12–2 PM 6:30–9:30 PM, Thursday 12–2 PM 6:30–9:30 PM",False,False,48.8637192,2.3625889,https://www.google.com/maps/place/Bistrot%2BInstinct/data=!4m6!3m5!1s0x47e66faa32787fcd:0x375b2fb6cd6dcfef!8m2!3d48.86372!4d2.36259!19sChIJzX94Mqpv5kcR789tzbYvWzc?authuser=0&hl=en&rclk=1,"Imaginative entrees & desserts, plus wine & cocktails, in a 2-story venue with art & a relaxed vibe.",,,https://bookings.zenchef.com/results?rid=352417&pid=1001,,,True,,
L'Orangerie,"31 Av. George V, 75008 Paris, France",Paris,75008,France,+33149527224,,,https://www.fourseasons.com/paris/dining/restaurants/l-orangerie/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-par-fab-mid-seo-na&utm_content=na-na&utm_term=na,,,"Restaurant, Fine dining restaurant, French restaurant, Seafood restaurant",4.9,358,"Friday 7–10 PM, Saturday 7–10 PM, Sunday 7–10 PM, Monday 7–10 PM, Tuesday 7–10 PM, Wednesday 7–10 PM, Thursday 7–10 PM",False,False,48.8688845,2.3002625,https://www.google.com/maps/place/L%27Orangerie/data=!4m6!3m5!1s0x47e66fe8268dcc67:0xd3f4785b72ebc101!8m2!3d48.86888!4d2.30026!19sChIJZ8yNJuhv5kcRAcHrclt49NM?authuser=0&hl=en&rclk=1,"Artfully presented plant- & fish-based dishes in an elegant, bright space with a conservatory.",Very expensive,,https://www.opentable.fr/restref/client/?restref=325626&lang=fr-FR&ot_source=Restaurant%20website&corrid=209bb1a4-86a8-4f3f-94b8-3a7adc037345,,,True,,
Big Boss,"42 Rue des Gravilliers, 75003 Paris, France",Paris,75003,France,+33980669305,,,https://bigbossrestaurant.com/,,,Vietnamese restaurant,4.7,306,"Friday 11:30 AM–6 PM, Saturday 11:30 AM–6 PM, Sunday Closed, Monday 11:30 AM–6 PM, Tuesday 11:30 AM–6 PM, Wednesday 11:30 AM–6 PM, Thursday 11:30 AM–6 PM",False,False,48.864112399999996,2.3560697999999998,https://www.google.com/maps/place/Big%2BBoss/data=!4m6!3m5!1s0x47e66fc2a18ac34f:0xf66313180af8d749!8m2!3d48.86411!4d2.35607!19sChIJT8OKocJv5kcRSdf4ChgTY_Y?authuser=0&hl=en&rclk=1,"Vietnamese eatery serving traditional sandwiches, noodles & rice dishes in a cozy, modern space.",,,,,,True,,
Le Train Bleu,"Gare de Lyon, Pl. Louis Armand hall 1, 75012 Paris, France",Paris,75012,France,+33143430906,,,https://www.le-train-bleu.com/fr/,,,"French restaurant, Bar",4.4,13952,"Friday 11:15 AM–2:15 PM 7–10:15 PM, Saturday 11:15 AM–2:15 PM 7–10:15 PM, Sunday 11:15 AM–2:15 PM 7–10:15 PM, Monday 11:15 AM–2:15 PM 7–10:15 PM, Tuesday 11:15 AM–2:15 PM 7–10:15 PM, Wednesday 11:15 AM–2:15 PM 7–10:15 PM, Thursday 11:15 AM–2:15 PM 7–10:15 PM",False,False,48.8448989,2.3732694,https://www.google.com/maps/place/Le%2BTrain%2BBleu/data=!4m6!3m5!1s0x47e6721cacf6ebcd:0x1b31949fc986c062!8m2!3d48.8449!4d2.37327!19sChIJzev2rBxy5kcRYsCGyZ-UMRs?authuser=0&hl=en&rclk=1,Classic French dishes like foie gras & steak tartare in a lavish space with frescoes & chandeliers.,Expensive,,https://www.le-train-bleu.com/fr/,,,True,,
Ellsworth,"34 Rue de Richelieu, 75001 Paris, France",Paris,75001,France,+33142605966,,,http://www.ellsworthparis.com/,,,"Restaurant, French restaurant",4.4,535,"Friday 6:30–10 PM, Saturday 6:30–10:30 PM, Sunday Closed, Monday Closed, Tuesday 6:30–10 PM, Wednesday 6:30–10 PM, Thursday 6:30–10 PM",False,False,48.8655806,2.3369467,https://www.google.com/maps/place/Ellsworth/data=!4m6!3m5!1s0x47e66e24d8dd8c55:0xbe5427475fe1a887!8m2!3d48.86558!4d2.33695!19sChIJVYzd2CRu5kcRh6jhX0cnVL4?authuser=0&hl=en&rclk=1,"Snug, romantic establishment offering a fine-dining menu, in addition to natural wines.",Moderately expensive,,ellsworthparis.com,,,True,,
Restaurant de La Cordonnerie,"20 Rue Saint-Roch, 75001 Paris, France",Paris,75001,France,+33142601742,,,http://restaurantlacordonnerie.fr/,,,"Restaurant, French restaurant",4.7,352,"Friday 12–2 PM 7:30–10 PM, Saturday Closed, Sunday Closed, Monday 12–2 PM 7:30–10 PM, Tuesday 12–2 PM 7:30–10 PM, Wednesday 12–2 PM 7:30–10 PM, Thursday 12–2 PM 7:30–10 PM",False,False,48.8654647,2.332427,https://www.google.com/maps/place/Restaurant%2Bde%2BLa%2BCordonnerie/data=!4m6!3m5!1s0x47e66e2fc0fc3fe9:0xe2690db08230f0cd!8m2!3d48.86546!4d2.33243!19sChIJ6T_8wC9u5kcRzfAwgrANaeI?authuser=0&hl=en&rclk=1,Traditional dishes in a charming operation with wood-beamed ceilings & an old-world feel.,Moderately expensive,,https://uniiti.com/shop/booking/551/la-cordonnerie?lang_code=fr,,,True,,
Elmer,"30 Rue Notre Dame de Nazareth, 75003 Paris, France",Paris,75003,France,+33143562295,,,http://elmer-restaurant.fr/,,,"French restaurant, Modern French restaurant",4.6,582,"Friday 12:15–2:15 PM 7:30–10:30 PM, Saturday 7–10:45 PM, Sunday Closed, Monday Closed, Tuesday 12:15–2:15 PM 7:30–10 PM, Wednesday 12:15–2:15 PM 7:30–10 PM, Thursday 12:15–2:15 PM 7:30–10 PM",False,False,48.8673578,2.3594516,https://www.google.com/maps/place/Elmer/data=!4m6!3m5!1s0x47e66e0f0a710655:0xeef3da58fc2389f!8m2!3d48.86736!4d2.35945!19sChIJVQZxCg9u5kcRnzjCj6U97w4?authuser=0&hl=en&rclk=1,Elevated regional menus featuring local ingredients & wines in a modern space with an open kitchen.,Expensive,,https://elmer-restaurant.fr/,,,True,,
Banquet Nikis - Paris,"4 Rue Mario Nikis, 75015 Paris, France",Paris,75015,France,,,,,,,French restaurant,4.9,27,"Friday 6 PM–2 AM, Saturday 6 PM–2 AM, Sunday 1–4 PM, Monday Closed, Tuesday Closed, Wednesday Closed, Thursday Closed",False,False,48.848743299999995,2.3038798,https://www.google.com/maps/place/Banquet%2BNikis%2B-%2BParis/data=!4m6!3m5!1s0x47e671a9308505e3:0x44933a830d37d364!8m2!3d48.84874!4d2.30388!19sChIJ4wWFMKlx5kcRZNM3DYM6k0Q?authuser=0&hl=en&rclk=1,,,,,,,True,,
Midi12 La Fayette,"12 Rue La Fayette, 75009 Paris, France",Paris,75009,France,+33950122424,,,http://www.midi12.com/,,,"Creperie, French restaurant, Restaurant",4.7,1474,"Friday 11 AM–9:30 PM, Saturday Closed, Sunday Closed, Monday 11 AM–9:30 PM, Tuesday 11 AM–9:30 PM, Wednesday 11 AM–9:30 PM, Thursday 11 AM–9:30 PM",False,False,48.87336,2.334746,https://www.google.com/maps/place/Midi12%2BLa%2BFayette/data=!4m6!3m5!1s0x47e66e39d8e5979f:0xc1344d63b3b281d8!8m2!3d48.87336!4d2.33475!19sChIJn5fl2Dlu5kcR2IGys2NNNME?authuser=0&hl=en&rclk=1,"Bright, glass-fronted venue offering an array of salads, sweet crêpes & savory galettes.",Moderately expensive,,http://www.midi12.com/,,,True,,
La Cochonnaille,"21 Rue de la Harpe, 75005 Paris, France",Paris,75005,France,+33146339681,,,,,,"French restaurant, Bar",3.8,728,"Friday 11:30 AM–12 AM, Saturday 11:30 AM–12 AM, Sunday 11:30 AM–12 AM, Monday 11:30 AM–12 AM, Tuesday 11:30 AM–12 AM, Wednesday 11:30 AM–12 AM, Thursday 11:30 AM–12 AM",False,False,48.852360999999995,2.3447055,https://www.google.com/maps/place/La%2BCochonnaille/data=!4m6!3m5!1s0x47e671e0a293e4c9:0x2a279d1de5819684!8m2!3d48.85236!4d2.34471!19sChIJyeSTouBx5kcRhJaB5R2dJyo?authuser=0&hl=en&rclk=1,"Charcuterie & cassoulet stew, plus a veggie menu, in a venue with a vaulted basement & a terrace.",Inexpensive,,,,,True,,
La MiNהארץ,"45 Rue de Montreuil, 75011 Paris, France",Paris,75011,France,+33173714715,,,https://la-min-paris.fr/fr,,,"Restaurant, Beer store, Cake shop, French restaurant, Gluten-free restaurant, Italian restaurant, Kosher restaurant, Patisserie, Vegetarian restaurant, Wine bar",4.8,662,"Friday Closed, Saturday Closed, Sunday 7–11 PM, Monday 7–11:30 PM, Tuesday 7–11:30 PM, Wednesday 7–11:30 PM, Thursday 7–11:30 PM",False,False,48.8505391,2.3883087,https://www.google.com/maps/place/La%2BMiN%D7%94%D7%90%D7%A8%D7%A5/data=!4m6!3m5!1s0x47e673b0220dd2d5:0xd60d2b0909f0a1a5!8m2!3d48.85054!4d2.38831!19sChIJ1dINIrBz5kcRpaHwCQkrDdY?authuser=0&hl=en&rclk=1,Imaginatively presented modern French food in a cozy space with vaulted stone ceilings.,,,https://la-min-paris.fr/fr/booking,,,True,,
Les Mondes Bohèmes - Restaurant Paris 20,"31 Rue des Vignoles, 75020 Paris, France",Paris,75020,France,+33143486938,,,https://www.mondesbohemes.com/,,,"French restaurant, Bar, Bistro, Cafe, Family restaurant, Restaurant, Traditional restaurant",4.3,1208,"Friday 9 AM–12 AM, Saturday 9 AM–12 AM, Sunday 9 AM–12 AM, Monday 9 AM–12 AM, Tuesday 9 AM–12 AM, Wednesday 9 AM–12 AM, Thursday 9 AM–12 AM",False,False,48.853988,2.399385,https://www.google.com/maps/place/Les%2BMondes%2BBoh%C3%A8mes%2B-%2BRestaurant%2BParis%2B20/data=!4m6!3m5!1s0x47e672779342ad17:0x32eb9845ca694fb2!8m2!3d48.85399!4d2.39939!19sChIJF61Ck3dy5kcRsk9pykWY6zI?authuser=0&hl=en&rclk=1,"Laid-back restaurant known for its year-round terrace seating, serving traditional French cuisine.",Moderately expensive,,https:\\www.mondesbohemes.com,,,True,,
